ParkUnit,Plot,SubPlot,EventDate,Distance,Height,CoverClassCode,CoverClassMidPoint,CoverClassRange
Tallgrass Prairie,TAPR98,1,May 14 2014,15 m distance,0.25 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,1,May 14 2014,15 m distance,0.50 m,1,0.5,trace - 1%
Tallgrass Prairie,TAPR98,1,May 14 2014,15 m distance,0.75 m,1,0.5,trace - 1%
Tallgrass Prairie,TAPR98,1,May 16 2006,15 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,1,May 16 2006,5 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,1,May 16 2006,5 m distance,0.75 m,1,0.5,trace - 1%
Tallgrass Prairie,TAPR98,1,May 16 2006,15 m distance,0.75 m,2,3,1 - 5%
Tallgrass Prairie,TAPR98,1,May 17 2007,5 m distance,0.50 m,3,15,5 - 25%
Tallgrass Prairie,TAPR98,1,May 17 2007,15 m distance,0.50 m,5,62.5,50 - 75%
Tallgrass Prairie,TAPR98,1,May 21 2005,15 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,1,May 21 2005,5 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,1,May 21 2005,5 m distance,0.75 m,3,15,5 - 25%
Tallgrass Prairie,TAPR98,1,May 21 2005,15 m distance,0.75 m,3,15,5 - 25%
Tallgrass Prairie,TAPR98,1,May 23 2001,2 m distance,0.50 m,3,15,5 - 25%
Tallgrass Prairie,TAPR98,1,May 23 2001,5 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,1,May 23 2001,15 m distance,0.50 m,7,97.5,95 - 100%
Tallgrass Prairie,TAPR98,1,May 23 2018,15 m distance,0.25 m,7,97.5,95 - 100%
Tallgrass Prairie,TAPR98,1,May 23 2018,15 m distance,0.50 m,7,97.5,95 - 100%
Tallgrass Prairie,TAPR98,1,May 23 2018,15 m distance,0.75 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,1,May 23 2018,15 m distance,1.0 m,2,3,1 - 5%
Tallgrass Prairie,TAPR98,1,May 23 2018,15 m distance,1.25 m,1,0.5,trace - 1%
Tallgrass Prairie,TAPR98,1,May 29 2002,15 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,1,May 29 2002,5 m distance,0.50 m,3,15,5 - 25%
Tallgrass Prairie,TAPR98,1,May 29 2002,2 m distance,0.50 m,3,15,5 - 25%
Tallgrass Prairie,TAPR98,2,May 12 2004,5 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,2,May 12 2004,15 m distance,0.50 m,5,62.5,50 - 75%
Tallgrass Prairie,TAPR98,2,May 12 2004,15 m distance,0.75 m,2,3,1 - 5%
Tallgrass Prairie,TAPR98,2,May 12 2004,5 m distance,0.75 m,1,0.5,trace - 1%
Tallgrass Prairie,TAPR98,2,May 16 2006,5 m distance,0.50 m,3,15,5 - 25%
Tallgrass Prairie,TAPR98,2,May 16 2006,15 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,2,May 21 2005,5 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,2,May 21 2005,15 m distance,0.50 m,3,15,5 - 25%
Tallgrass Prairie,TAPR98,2,May 23 2001,15 m distance,0.50 m,7,97.5,95 - 100%
Tallgrass Prairie,TAPR98,2,May 29 2002,15 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,3,May 12 2004,15 m distance,0.50 m,3,15,5 - 25%
Tallgrass Prairie,TAPR98,3,May 12 2004,5 m distance,0.50 m,2,3,1 - 5%
Tallgrass Prairie,TAPR98,3,May 12 2004,15 m distance,0.75 m,1,0.5,trace - 1%
Tallgrass Prairie,TAPR98,3,May 16 2006,15 m distance,0.50 m,3,15,5 - 25%
Tallgrass Prairie,TAPR98,3,May 16 2006,5 m distance,0.50 m,3,15,5 - 25%
Tallgrass Prairie,TAPR98,3,May 21 2005,15 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,3,May 21 2005,5 m distance,0.50 m,3,15,5 - 25%
Tallgrass Prairie,TAPR98,3,May 21 2005,15 m distance,0.75 m,2,3,1 - 5%
Tallgrass Prairie,TAPR98,3,May 23 2001,15 m distance,0.50 m,5,62.5,50 - 75%
Tallgrass Prairie,TAPR98,3,May 29 2002,15 m distance,0.50 m,2,3,1 - 5%
Tallgrass Prairie,TAPR98,4,May 12 2004,5 m distance,0.50 m,2,3,1 - 5%
Tallgrass Prairie,TAPR98,4,May 12 2004,15 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,4,May 12 2004,15 m distance,0.75 m,2,3,1 - 5%
Tallgrass Prairie,TAPR98,4,May 12 2004,5 m distance,0.75 m,1,0.5,trace - 1%
Tallgrass Prairie,TAPR98,4,May 16 2006,5 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,4,May 16 2006,15 m distance,0.50 m,6,85,75 - 95%
Tallgrass Prairie,TAPR98,4,May 16 2006,15 m distance,0.75 m,3,15,5 - 25%
Tallgrass Prairie,TAPR98,4,May 21 2005,15 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,4,May 21 2005,5 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR98,4,May 21 2005,15 m distance,0.75 m,1,0.5,trace - 1%
Tallgrass Prairie,TAPR98,4,May 23 2001,15 m distance,0.50 m,6,85,75 - 95%
Tallgrass Prairie,TAPR98,4,May 29 2002,15 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR99,1,Jun  2 2002,15 m distance,0.50 m,3,15,5 - 25%
Tallgrass Prairie,TAPR99,1,Jun  2 2002,5 m distance,0.50 m,3,15,5 - 25%
Tallgrass Prairie,TAPR99,1,Jun  2 2002,2 m distance,0.50 m,2,3,1 - 5%
Tallgrass Prairie,TAPR99,1,May 12 2010,15 m distance,0.25 m,6,85,75 - 95%
Tallgrass Prairie,TAPR99,1,May 12 2010,15 m distance,0.50 m,5,62.5,50 - 75%
Tallgrass Prairie,TAPR99,1,May 12 2010,15 m distance,0.75 m,1,0.5,trace - 1%
Tallgrass Prairie,TAPR99,1,May 14 2014,15 m distance,0.25 m,3,15,5 - 25%
Tallgrass Prairie,TAPR99,1,May 17 2007,5 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR99,1,May 17 2007,15 m distance,0.50 m,7,97.5,95 - 100%
Tallgrass Prairie,TAPR99,1,May 17 2007,15 m distance,0.75 m,1,0.5,trace - 1%
Tallgrass Prairie,TAPR99,1,May 17 2007,5 m distance,0.75 m,1,0.5,trace - 1%
Tallgrass Prairie,TAPR99,1,May 23 2018,15 m distance,0.25 m,7,97.5,95 - 100%
Tallgrass Prairie,TAPR99,1,May 23 2018,15 m distance,0.50 m,7,97.5,95 - 100%
Tallgrass Prairie,TAPR99,1,May 23 2018,15 m distance,0.75 m,3,15,5 - 25%
Tallgrass Prairie,TAPR99,1,May 31 2001,2 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR99,1,May 31 2001,15 m distance,0.50 m,7,97.5,95 - 100%
Tallgrass Prairie,TAPR99,1,May 31 2001,5 m distance,0.50 m,6,85,75 - 95%
Tallgrass Prairie,TAPR99,2,Jun  2 2002,15 m distance,0.50 m,3,15,5 - 25%
Tallgrass Prairie,TAPR99,2,May 31 2001,15 m distance,0.50 m,7,97.5,95 - 100%
Tallgrass Prairie,TAPR99,3,Jun  2 2002,15 m distance,0.50 m,3,15,5 - 25%
Tallgrass Prairie,TAPR99,3,May 31 2001,15 m distance,0.50 m,7,97.5,95 - 100%
Tallgrass Prairie,TAPR99,4,Jun  2 2002,15 m distance,0.50 m,4,37.5,25 - 50%
Tallgrass Prairie,TAPR99,4,May 31 2001,15 m distance,0.50 m,5,62.5,50 - 75%
Wilson's Creek,WICR1,1,Jun  8 2020,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR1,1,Jun  8 2020,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR1,1,Jun  8 2020,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR1,1,Jun  8 2020,15 m distance,1.0 m,3,15,5 - 25%
Wilson's Creek,WICR1,1,Jun  8 2020,15 m distance,1.25 m,2,3,1 - 5%
Wilson's Creek,WICR1,1,Jun  8 2020,15 m distance,1.50 m,0,0,No cover
Wilson's Creek,WICR1,1,Jun  8 2020,15 m distance,1.75 m,0,0,No cover
Wilson's Creek,WICR1,1,Jun  8 2020,15 m distance,2.0 m,0,0,No cover
Wilson's Creek,WICR1,1,May 18 2016,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR1,1,May 18 2016,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR1,1,May 18 2016,15 m distance,0.75 m,5,62.5,50 - 75%
Wilson's Creek,WICR1,1,May 18 2016,15 m distance,1.0 m,4,37.5,25 - 50%
Wilson's Creek,WICR1,1,May 18 2016,15 m distance,1.25 m,3,15,5 - 25%
Wilson's Creek,WICR1,1,May 18 2016,15 m distance,1.50 m,0,0,No cover
Wilson's Creek,WICR1,1,May 18 2016,15 m distance,1.75 m,0,0,No cover
Wilson's Creek,WICR1,1,May 18 2016,15 m distance,2.0 m,0,0,No cover
Wilson's Creek,WICR1,1,May 20 2008,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR1,1,May 20 2008,15 m distance,0.50 m,2,3,1 - 5%
Wilson's Creek,WICR1,1,May 29 2012,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR1,1,May 29 2012,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR1,1,May 29 2012,15 m distance,0.75 m,5,62.5,50 - 75%
Wilson's Creek,WICR1,1,May 29 2012,15 m distance,1.0 m,5,62.5,50 - 75%
Wilson's Creek,WICR1,1,May 29 2012,15 m distance,1.25 m,3,15,5 - 25%
Wilson's Creek,WICR10,1,Jun  1 2012,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR10,1,Jun  1 2012,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR10,1,Jun  1 2012,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR10,1,Jun  1 2012,15 m distance,1.0 m,5,62.5,50 - 75%
Wilson's Creek,WICR10,1,Jun  1 2012,15 m distance,1.25 m,2,3,1 - 5%
Wilson's Creek,WICR10,1,Jun  1 2012,15 m distance,1.50 m,1,0.5,trace - 1%
Wilson's Creek,WICR10,1,Jun  9 2020,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR10,1,Jun  9 2020,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR10,1,Jun  9 2020,15 m distance,0.75 m,3,15,5 - 25%
Wilson's Creek,WICR10,1,Jun  9 2020,15 m distance,1.0 m,3,15,5 - 25%
Wilson's Creek,WICR10,1,Jun  9 2020,15 m distance,1.25 m,1,0.5,trace - 1%
Wilson's Creek,WICR10,1,Jun  9 2020,15 m distance,1.50 m,2,3,1 - 5%
Wilson's Creek,WICR10,1,Jun  9 2020,15 m distance,1.75 m,3,15,5 - 25%
Wilson's Creek,WICR10,1,Jun  9 2020,15 m distance,2.0 m,3,15,5 - 25%
Wilson's Creek,WICR10,1,May 19 2016,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR10,1,May 19 2016,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR10,1,May 19 2016,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR10,1,May 19 2016,15 m distance,1.0 m,7,97.5,95 - 100%
Wilson's Creek,WICR10,1,May 19 2016,15 m distance,1.25 m,6,85,75 - 95%
Wilson's Creek,WICR10,1,May 19 2016,15 m distance,1.50 m,5,62.5,50 - 75%
Wilson's Creek,WICR10,1,May 19 2016,15 m distance,1.75 m,5,62.5,50 - 75%
Wilson's Creek,WICR10,1,May 19 2016,15 m distance,2.0 m,2,3,1 - 5%
Wilson's Creek,WICR10,1,May 22 2008,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR10,1,May 22 2008,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR10,1,May 22 2008,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR10,1,May 22 2008,15 m distance,1.0 m,7,97.5,95 - 100%
Wilson's Creek,WICR10,1,May 22 2008,15 m distance,1.25 m,6,85,75 - 95%
Wilson's Creek,WICR10,1,May 22 2008,15 m distance,1.50 m,4,37.5,25 - 50%
Wilson's Creek,WICR10,1,May 22 2008,15 m distance,1.75 m,4,37.5,25 - 50%
Wilson's Creek,WICR10,1,May 22 2008,15 m distance,2.0 m,3,15,5 - 25%
Wilson's Creek,WICR11,1,Jun 10 2020,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,Jun 10 2020,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,Jun 10 2020,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,Jun 10 2020,15 m distance,1.0 m,6,85,75 - 95%
Wilson's Creek,WICR11,1,Jun 10 2020,15 m distance,1.25 m,3,15,5 - 25%
Wilson's Creek,WICR11,1,Jun 10 2020,15 m distance,1.50 m,1,0.5,trace - 1%
Wilson's Creek,WICR11,1,Jun 10 2020,15 m distance,1.75 m,3,15,5 - 25%
Wilson's Creek,WICR11,1,Jun 10 2020,15 m distance,2.0 m,3,15,5 - 25%
Wilson's Creek,WICR11,1,May 20 2008,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,May 20 2008,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,May 20 2008,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,May 20 2008,15 m distance,1.0 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,May 20 2008,15 m distance,1.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,May 20 2016,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,May 20 2016,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,May 20 2016,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,May 20 2016,15 m distance,1.0 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,May 20 2016,15 m distance,1.25 m,6,85,75 - 95%
Wilson's Creek,WICR11,1,May 20 2016,15 m distance,1.50 m,1,0.5,trace - 1%
Wilson's Creek,WICR11,1,May 20 2016,15 m distance,1.75 m,0,0,No cover
Wilson's Creek,WICR11,1,May 20 2016,15 m distance,2.0 m,0,0,No cover
Wilson's Creek,WICR11,1,May 29 2012,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,May 29 2012,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,May 29 2012,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,May 29 2012,15 m distance,1.0 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,May 29 2012,15 m distance,1.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR11,1,May 29 2012,15 m distance,1.50 m,6,85,75 - 95%
Wilson's Creek,WICR11,1,May 29 2012,15 m distance,1.75 m,6,85,75 - 95%
Wilson's Creek,WICR11,1,May 29 2012,15 m distance,2.0 m,2,3,1 - 5%
Wilson's Creek,WICR12,1,Jun  1 2012,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR12,1,Jun  1 2012,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR12,1,Jun  1 2012,15 m distance,0.75 m,6,85,75 - 95%
Wilson's Creek,WICR12,1,Jun  1 2012,15 m distance,1.0 m,5,62.5,50 - 75%
Wilson's Creek,WICR12,1,Jun  1 2012,15 m distance,1.25 m,3,15,5 - 25%
Wilson's Creek,WICR12,1,Jun  1 2012,15 m distance,1.50 m,1,0.5,trace - 1%
Wilson's Creek,WICR12,1,Jun  1 2012,15 m distance,1.75 m,1,0.5,trace - 1%
Wilson's Creek,WICR12,1,Jun  1 2012,15 m distance,2.0 m,1,0.5,trace - 1%
Wilson's Creek,WICR12,1,Jun  9 2020,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR12,1,Jun  9 2020,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR12,1,Jun  9 2020,15 m distance,0.75 m,3,15,5 - 25%
Wilson's Creek,WICR12,1,Jun  9 2020,15 m distance,1.0 m,1,0.5,trace - 1%
Wilson's Creek,WICR12,1,Jun  9 2020,15 m distance,1.25 m,0,0,No cover
Wilson's Creek,WICR12,1,Jun  9 2020,15 m distance,1.50 m,0,0,No cover
Wilson's Creek,WICR12,1,Jun  9 2020,15 m distance,1.75 m,0,0,No cover
Wilson's Creek,WICR12,1,Jun  9 2020,15 m distance,2.0 m,0,0,No cover
Wilson's Creek,WICR12,1,May 19 2016,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR12,1,May 19 2016,15 m distance,0.50 m,6,85,75 - 95%
Wilson's Creek,WICR12,1,May 19 2016,15 m distance,0.75 m,1,0.5,trace - 1%
Wilson's Creek,WICR12,1,May 19 2016,15 m distance,1.0 m,0,0,No cover
Wilson's Creek,WICR12,1,May 19 2016,15 m distance,1.25 m,0,0,No cover
Wilson's Creek,WICR12,1,May 19 2016,15 m distance,1.50 m,0,0,No cover
Wilson's Creek,WICR12,1,May 19 2016,15 m distance,1.75 m,0,0,No cover
Wilson's Creek,WICR12,1,May 19 2016,15 m distance,2.0 m,0,0,No cover
Wilson's Creek,WICR12,1,May 22 2008,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR12,1,May 22 2008,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR12,1,May 22 2008,15 m distance,0.75 m,3,15,5 - 25%
Wilson's Creek,WICR12,1,May 22 2008,15 m distance,1.0 m,2,3,1 - 5%
Wilson's Creek,WICR12,1,May 22 2008,15 m distance,1.25 m,2,3,1 - 5%
Wilson's Creek,WICR12,1,May 22 2008,15 m distance,1.50 m,4,37.5,25 - 50%
Wilson's Creek,WICR12,1,May 22 2008,15 m distance,1.75 m,3,15,5 - 25%
Wilson's Creek,WICR14,1,Jun 10 2020,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR14,1,Jun 10 2020,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR14,1,Jun 10 2020,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR14,1,Jun 10 2020,15 m distance,1.0 m,6,85,75 - 95%
Wilson's Creek,WICR14,1,Jun 10 2020,15 m distance,1.25 m,3,15,5 - 25%
Wilson's Creek,WICR14,1,Jun 10 2020,15 m distance,1.50 m,0,0,No cover
Wilson's Creek,WICR14,1,Jun 10 2020,15 m distance,1.75 m,0,0,No cover
Wilson's Creek,WICR14,1,Jun 10 2020,15 m distance,2.0 m,0,0,No cover
Wilson's Creek,WICR14,1,May 19 2016,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR14,1,May 19 2016,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR14,1,May 19 2016,15 m distance,0.75 m,2,3,1 - 5%
Wilson's Creek,WICR14,1,May 19 2016,15 m distance,1.0 m,1,0.5,trace - 1%
Wilson's Creek,WICR14,1,May 19 2016,15 m distance,1.25 m,0,0,No cover
Wilson's Creek,WICR14,1,May 19 2016,15 m distance,1.50 m,0,0,No cover
Wilson's Creek,WICR14,1,May 19 2016,15 m distance,1.75 m,0,0,No cover
Wilson's Creek,WICR14,1,May 19 2016,15 m distance,2.0 m,0,0,No cover
Wilson's Creek,WICR14,1,May 20 2008,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR14,1,May 20 2008,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR14,1,May 20 2008,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR14,1,May 20 2008,15 m distance,1.0 m,7,97.5,95 - 100%
Wilson's Creek,WICR14,1,May 20 2008,15 m distance,1.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR14,1,May 20 2008,15 m distance,1.50 m,4,37.5,25 - 50%
Wilson's Creek,WICR14,1,May 20 2008,15 m distance,1.75 m,2,3,1 - 5%
Wilson's Creek,WICR14,1,May 30 2012,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR14,1,May 30 2012,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR14,1,May 30 2012,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR14,1,May 30 2012,15 m distance,1.0 m,6,85,75 - 95%
Wilson's Creek,WICR14,1,May 30 2012,15 m distance,1.25 m,1,0.5,trace - 1%
Wilson's Creek,WICR15,1,Jun  1 2012,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR15,1,Jun  1 2012,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR15,1,Jun  1 2012,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR15,1,Jun  1 2012,15 m distance,1.0 m,5,62.5,50 - 75%
Wilson's Creek,WICR15,1,Jun  1 2012,15 m distance,1.25 m,2,3,1 - 5%
Wilson's Creek,WICR15,1,Jun  9 2020,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR15,1,Jun  9 2020,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR15,1,Jun  9 2020,15 m distance,0.75 m,5,62.5,50 - 75%
Wilson's Creek,WICR15,1,Jun  9 2020,15 m distance,1.0 m,4,37.5,25 - 50%
Wilson's Creek,WICR15,1,Jun  9 2020,15 m distance,1.25 m,4,37.5,25 - 50%
Wilson's Creek,WICR15,1,Jun  9 2020,15 m distance,1.50 m,6,85,75 - 95%
Wilson's Creek,WICR15,1,Jun  9 2020,15 m distance,1.75 m,6,85,75 - 95%
Wilson's Creek,WICR15,1,Jun  9 2020,15 m distance,2.0 m,5,62.5,50 - 75%
Wilson's Creek,WICR15,1,May 19 2016,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR15,1,May 19 2016,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR15,1,May 19 2016,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR15,1,May 19 2016,15 m distance,1.0 m,7,97.5,95 - 100%
Wilson's Creek,WICR15,1,May 19 2016,15 m distance,1.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR15,1,May 19 2016,15 m distance,1.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR15,1,May 19 2016,15 m distance,1.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR15,1,May 19 2016,15 m distance,2.0 m,7,97.5,95 - 100%
Wilson's Creek,WICR15,1,May 22 2008,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR15,1,May 22 2008,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR15,1,May 22 2008,15 m distance,0.75 m,6,85,75 - 95%
Wilson's Creek,WICR15,1,May 22 2008,15 m distance,1.0 m,6,85,75 - 95%
Wilson's Creek,WICR15,1,May 22 2008,15 m distance,1.25 m,4,37.5,25 - 50%
Wilson's Creek,WICR15,1,May 22 2008,15 m distance,1.50 m,5,62.5,50 - 75%
Wilson's Creek,WICR15,1,May 22 2008,15 m distance,1.75 m,5,62.5,50 - 75%
Wilson's Creek,WICR15,1,May 22 2008,15 m distance,2.0 m,4,37.5,25 - 50%
Wilson's Creek,WICR16,1,Jun 10 2020,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,Jun 10 2020,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,Jun 10 2020,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,Jun 10 2020,15 m distance,1.0 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,Jun 10 2020,15 m distance,1.25 m,3,15,5 - 25%
Wilson's Creek,WICR16,1,Jun 10 2020,15 m distance,1.50 m,2,3,1 - 5%
Wilson's Creek,WICR16,1,Jun 10 2020,15 m distance,1.75 m,2,3,1 - 5%
Wilson's Creek,WICR16,1,Jun 10 2020,15 m distance,2.0 m,0,0,No cover
Wilson's Creek,WICR16,1,May 20 2008,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,May 20 2008,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,May 20 2008,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,May 20 2008,15 m distance,1.0 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,May 20 2008,15 m distance,1.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,May 20 2008,15 m distance,1.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,May 20 2008,15 m distance,1.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,May 20 2008,15 m distance,2.0 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,May 20 2016,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,May 20 2016,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,May 20 2016,15 m distance,0.75 m,3,15,5 - 25%
Wilson's Creek,WICR16,1,May 20 2016,15 m distance,1.0 m,0,0,No cover
Wilson's Creek,WICR16,1,May 20 2016,15 m distance,1.25 m,0,0,No cover
Wilson's Creek,WICR16,1,May 20 2016,15 m distance,1.50 m,0,0,No cover
Wilson's Creek,WICR16,1,May 20 2016,15 m distance,1.75 m,0,0,No cover
Wilson's Creek,WICR16,1,May 20 2016,15 m distance,2.0 m,2,3,1 - 5%
Wilson's Creek,WICR16,1,May 30 2012,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,May 30 2012,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,May 30 2012,15 m distance,0.75 m,7,97.5,95 - 100%
Wilson's Creek,WICR16,1,May 30 2012,15 m distance,1.0 m,6,85,75 - 95%
Wilson's Creek,WICR16,1,May 30 2012,15 m distance,1.25 m,4,37.5,25 - 50%
Wilson's Creek,WICR16,1,May 30 2012,15 m distance,1.50 m,2,3,1 - 5%
Wilson's Creek,WICR16,1,May 30 2012,15 m distance,1.75 m,2,3,1 - 5%
Wilson's Creek,WICR16,1,May 30 2012,15 m distance,2.0 m,3,15,5 - 25%
Wilson's Creek,WICR17,1,Jun  9 2020,15 m distance,0.25 m,7,97.5,95 - 100%
Wilson's Creek,WICR17,1,Jun  9 2020,15 m distance,0.50 m,7,97.5,95 - 100%
Wilson's Creek,WICR17,1,Jun  9 2020,15 m distance,0.75 m,2,3,1 - 5%
Wilson's Creek,WICR17,1,Jun  9 2020,15 m distance,1.0 m,0,0,No cover
Wilson's Creek,WICR17,1,Jun  9 2020,15 m distance,1.25 m,0,0,No cover
Wilson's Creek,WICR17,1,Jun  9 2020,15 m distance,1.50 m,0,0,No cover
Wilson's Creek,WICR17,1,Jun  9 2020,15 m distance,1.75 m,0,0,No cover
