ParkUnit,Plot,SubPlot,EventDate,TaxonCode,Family,CommonName,ScientificName,DBHClass,TreeCount
Tallgrass Prairie,TAPR168,1,Jun  1 2002,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR168,1,Jun  1 2002,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR168,1,Jun  5 2008,CATE9,Juglandaceae,black hickory,Carya texana,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR168,1,Jun  5 2008,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR168,1,Jun  5 2008,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,3
Tallgrass Prairie,TAPR168,1,Jun  5 2008,FRAM2,Oleaceae,white ash,Fraxinus americana,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR168,1,Jun  5 2008,FRAM2,Oleaceae,white ash,Fraxinus americana,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR168,1,Jun  5 2008,FRAM2,Oleaceae,white ash,Fraxinus americana,> 38.0 cm,1
Tallgrass Prairie,TAPR168,1,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,4
Tallgrass Prairie,TAPR168,1,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,> 38.0 cm,2
Tallgrass Prairie,TAPR168,1,May 17 2014,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,< 1.0 cm,6
Tallgrass Prairie,TAPR168,1,May 17 2014,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,3
Tallgrass Prairie,TAPR168,1,May 17 2014,FRAM2,Oleaceae,white ash,Fraxinus americana,> 38.0 cm,1
Tallgrass Prairie,TAPR168,1,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,2
Tallgrass Prairie,TAPR168,1,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR168,1,May 18 2006,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR168,1,May 18 2006,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR168,1,May 18 2006,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR168,1,May 18 2006,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,> 38.0 cm,1
Tallgrass Prairie,TAPR168,1,May 20 2005,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR168,1,May 20 2005,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR168,1,May 20 2005,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR168,1,May 20 2005,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR168,1,May 22 2007,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR168,1,May 22 2007,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR168,1,May 22 2007,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR168,1,May 22 2007,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR168,1,May 22 2007,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,> 38.0 cm,1
Tallgrass Prairie,TAPR168,1,May 22 2018,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR168,1,May 22 2018,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,> 38.0 cm,1
Tallgrass Prairie,TAPR168,1,May 24 2004,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR168,1,May 24 2004,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,3
Tallgrass Prairie,TAPR168,1,May 24 2004,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR168,1,May 24 2004,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR168,1,May 24 2010,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR168,1,May 24 2010,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR168,1,May 24 2010,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR168,1,May 24 2010,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR168,1,May 24 2010,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,> 38.0 cm,1
Tallgrass Prairie,TAPR168,4,Jun  1 2002,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,1.1 - 2.5 cm,1
Tallgrass Prairie,TAPR168,4,Jun  1 2002,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR168,4,Jun  1 2002,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,2
Tallgrass Prairie,TAPR168,4,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,> 38.0 cm,1
Tallgrass Prairie,TAPR168,4,May 18 2006,FRAM2,Oleaceae,white ash,Fraxinus americana,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR168,4,May 18 2006,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,> 38.0 cm,1
Tallgrass Prairie,TAPR168,4,May 20 2005,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR168,4,May 20 2005,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR168,4,May 20 2005,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR168,4,May 20 2005,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,2
Tallgrass Prairie,TAPR168,4,May 24 2004,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,3
Tallgrass Prairie,TAPR168,4,May 24 2004,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR168,4,May 24 2004,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR168,4,May 24 2004,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR169,1,Jun  1 2002,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR169,1,Jun  1 2002,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,Jun  1 2002,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,1,Jun  5 2008,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,3
Tallgrass Prairie,TAPR169,1,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,1,May 17 2014,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR169,1,May 17 2014,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,May 17 2014,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,1,May 17 2014,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR169,1,May 17 2014,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,May 20 2005,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,May 22 2007,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,May 22 2007,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,1,May 22 2018,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR169,1,May 22 2018,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR169,1,May 22 2018,QUMA2,Fagaceae,bur oak,Quercus macrocarpa,> 38.0 cm,1
Tallgrass Prairie,TAPR169,1,May 24 2010,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,May 26 2004,AIAL,Simaroubaceae,tree of heaven,Ailanthus altissima,< 1.0 cm,1
Tallgrass Prairie,TAPR169,1,May 26 2004,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR169,1,May 26 2004,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,4
Tallgrass Prairie,TAPR169,1,May 26 2004,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,2
Tallgrass Prairie,TAPR169,1,May 26 2004,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR169,1,May 26 2004,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR169,1,May 26 2004,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,4,Jun  1 2002,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR169,4,Jun  1 2002,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,2
Tallgrass Prairie,TAPR169,4,Jun  1 2002,JUNI,Juglandaceae,black walnut,Juglans nigra,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR169,4,Jun  1 2002,JUNI,Juglandaceae,black walnut,Juglans nigra,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,4,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR169,4,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,4,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,> 38.0 cm,2
Tallgrass Prairie,TAPR169,4,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR169,4,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,4,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,2
Tallgrass Prairie,TAPR169,4,May 20 2005,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,4,May 20 2005,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR169,4,May 20 2005,JUNI,Juglandaceae,black walnut,Juglans nigra,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR169,4,May 26 2004,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,4,May 26 2004,JUNI,Juglandaceae,black walnut,Juglans nigra,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,4,May 26 2004,ULAM,Ulmaceae,American elm,Ulmus americana,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,Jun  1 2002,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR170,1,Jun  1 2002,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR170,1,Jun  1 2002,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR170,1,Jun  5 2008,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,< 1.0 cm,1
Tallgrass Prairie,TAPR170,1,Jun  5 2008,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR170,1,Jun  5 2008,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR170,1,Jun  5 2008,FRAM2,Oleaceae,white ash,Fraxinus americana,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,Jun  5 2008,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,Jun  7 2001,AESCU,Hippocastanaceae,Buckeye,Aesculus,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR170,1,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,1,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,Jun  7 2001,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR170,1,May 17 2014,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,< 1.0 cm,3
Tallgrass Prairie,TAPR170,1,May 17 2014,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR170,1,May 17 2014,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 17 2014,JUNI,Juglandaceae,black walnut,Juglans nigra,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,1,May 17 2014,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,1,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR170,1,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR170,1,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 18 2006,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 18 2006,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 18 2006,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,1,May 20 2005,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 20 2005,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 20 2005,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 22 2007,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR170,1,May 22 2007,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 22 2007,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 22 2007,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 22 2007,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 22 2018,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR170,1,May 22 2018,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 22 2018,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 22 2018,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,1,May 24 2010,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR170,1,May 24 2010,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 24 2010,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,1,May 26 2004,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR170,1,May 26 2004,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 26 2004,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,1,May 26 2004,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 26 2004,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,May 26 2004,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,4,Jun  1 2002,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR170,4,Jun  1 2002,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,4,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR170,4,Jun  7 2001,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,4,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR170,4,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR170,4,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,4,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,2
Tallgrass Prairie,TAPR170,4,May 20 2005,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,4,May 20 2005,JUNI,Juglandaceae,black walnut,Juglans nigra,> 38.0 cm,1
Tallgrass Prairie,TAPR170,4,May 20 2005,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR171,1,Jun  1 2002,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,Jun  1 2002,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,Jun  1 2002,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,3
Tallgrass Prairie,TAPR171,1,Jun  1 2002,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,Jun  1 2002,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR171,1,Jun  1 2002,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR171,1,Jun  1 2002,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,Jun  1 2002,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR171,1,Jun  1 2002,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,Jun  5 2008,AEPA,Hippocastanaceae,red buckeye,Aesculus pavia,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,Jun  5 2008,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,Jun  5 2008,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR171,1,Jun  5 2008,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,2
Tallgrass Prairie,TAPR171,1,Jun  5 2008,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR171,1,Jun  5 2008,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,Jun  5 2008,ULRU,Ulmaceae,slippery elm,Ulmus rubra,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,Jun  5 2008,ULRU,Ulmaceae,slippery elm,Ulmus rubra,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,Jun  7 2001,AESCU,Hippocastanaceae,Buckeye,Aesculus,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,3
Tallgrass Prairie,TAPR171,1,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,2
Tallgrass Prairie,TAPR171,1,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR171,1,Jun  7 2001,CELTI,Ulmaceae,hackberry,Celtis spp,> 38.0 cm,1
Tallgrass Prairie,TAPR171,1,Jun  7 2001,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,> 38.0 cm,2
Tallgrass Prairie,TAPR171,1,Jun  7 2001,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,Jun  7 2001,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR171,1,May 17 2014,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,May 17 2014,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,May 17 2014,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,May 17 2014,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,< 1.0 cm,1
Tallgrass Prairie,TAPR171,1,May 17 2014,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR171,1,May 17 2014,ULPU,Ulmaceae,Siberian elm,Ulmus pumila,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,May 17 2014,ULPU,Ulmaceae,Siberian elm,Ulmus pumila,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR171,1,May 17 2014,ULPU,Ulmaceae,Siberian elm,Ulmus pumila,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,May 18 2006,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR171,1,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,May 18 2006,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR171,1,May 18 2006,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,May 18 2006,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,May 18 2006,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR171,1,May 18 2006,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,2
Tallgrass Prairie,TAPR171,1,May 18 2006,ULAM,Ulmaceae,American elm,Ulmus americana,> 38.0 cm,1
Tallgrass Prairie,TAPR171,1,May 20 2005,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,3
Tallgrass Prairie,TAPR171,1,May 20 2005,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,May 20 2005,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR171,1,May 20 2005,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,May 20 2005,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,4
Tallgrass Prairie,TAPR171,1,May 20 2005,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR171,1,May 20 2005,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,May 20 2005,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,May 20 2005,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR171,1,May 20 2005,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
